delete Node Time 
delete 780 166
delete 17487 113
delete 5451 133
delete 11115 130
delete 14154 222
delete 645 152
delete 19104 124
delete 1347 130
delete 7470 112
delete 13386 118
delete 2814 113
delete 29565 120
delete 16161 155
delete 26400 113
delete 18216 130
delete 25449 146
delete 14448 118
delete 7068 113
delete 21534 140
delete 8631 77
delete 28248 78
delete 2541 176
delete 13842 201
delete 20898 219
delete 27456 77
delete 1512 88
delete 11997 78
delete 16428 113
delete 7359 208
delete 17955 113
delete 26472 120
delete 25524 113
delete 19410 310
delete 9888 208
delete 12981 233
delete 7566 76
delete 3186 113
delete 28857 120
delete 24840 113
delete 24231 129
delete 23418 112
delete 5667 319
delete 15354 111
delete 9738 88
delete 7734 130
delete 13500 113
delete 11232 119
delete 15561 112
delete 16401 119
delete 22452 78
delete 19254 77
delete 11247 334
delete 4980 179
delete 24438 76
delete 3630 131
delete 4218 124
delete 28836 120
delete 27372 113
delete 12102 154
delete 1698 120
delete 3828 156
delete 15933 153
delete 16308 113
delete 5841 119
delete 29406 123
delete 15615 243
delete 342 121
delete 5571 123
delete 29640 120
delete 11025 77
delete 7290 124
delete 15621 121
delete 5358 112
delete 25755 78
delete 27780 153
delete 14889 112
delete 795 236
delete 12588 117
delete 2928 131
delete 22356 123
delete 18516 121
delete 9771 123
delete 3288 188
delete 4992 119
delete 22830 268
delete 19464 119
delete 21309 146
delete 870 177
delete 2358 130
delete 15588 111
delete 22248 89
delete 24153 153
delete 20961 312
delete 18789 152
delete 28650 77
delete 5112 155
delete 6510 154
delete 9066 223
delete 5361 225
delete 26211 130
delete 26703 119
delete 14484 299
delete 28575 127
delete 28908 208
delete 21585 176
delete 23679 299
delete 26877 240
delete 27411 110
delete 14403 189
delete 2319 199
delete 16365 199
delete 26163 187
delete 20178 254
delete 11184 277
delete 19290 143
delete 21522 156
delete 29763 143
delete 22803 112
delete 14232 154
delete 17061 121
delete 11451 77
delete 10731 112
delete 16389 132
delete 3738 133
delete 13608 77
delete 11472 100
delete 16191 77
delete 5469 120
delete 15855 156
delete 14280 112
delete 16083 99
delete 23037 175
delete 27309 122
delete 9591 120
delete 25659 78
delete 11688 144
delete 22491 110
delete 6048 133
delete 12519 99
delete 17052 132
delete 21177 100
delete 14772 144
delete 14160 100
delete 24795 109
delete 28269 66
delete 20109 65
delete 23145 111
delete 28776 88
delete 22665 99
delete 4389 100
delete 16932 109
delete 4485 101
delete 15939 109
delete 3513 100
delete 4338 109
delete 7095 111
delete 7689 155
delete 13983 177
delete 13431 66
delete 1959 99
delete 11505 110
delete 26805 99
delete 9405 100
delete 16785 120
delete 20367 111
delete 25833 133
delete 13584 112
delete 27873 96
delete 14400 114
delete 11328 163
delete 19386 88
delete 14166 233
delete 6156 388
delete 17106 67
delete 26679 66
delete 23334 111
delete 7920 122
delete 11859 144
delete 29580 124
delete 309 165
delete 13533 77
delete 19293 121
delete 24180 143
delete 12255 77
delete 10290 111
delete 26910 77
delete 28659 112
delete 24564 111
delete 2331 144
delete 14274 221
delete 13803 199
delete 4086 144
delete 14868 77
delete 28233 66
delete 1323 100
delete 22266 154
delete 20799 143
delete 5001 276
delete 11625 165
delete 5769 132
delete 14832 178
delete 9243 110
delete 14796 88
delete 2874 100
delete 2697 221
delete 4248 188
delete 21195 110
delete 10029 111
delete 16695 110
delete 8352 121
delete 25296 77
delete 1602 110
delete 17502 78
delete 312 88
delete 14877 110
delete 12336 111
delete 28524 77
delete 16659 121
delete 11469 333
delete 15054 200
delete 21081 209
delete 20049 143
delete 18723 77
delete 3060 110
delete 5883 244
delete 17649 221
delete 8604 220
delete 21093 232
delete 1821 132
delete 17802 123
delete 17325 215
delete 28788 92
delete 1584 111
delete 21720 121
delete 23946 200
delete 10218 121
delete 21600 78
delete 27054 122
delete 3468 121
delete 22389 122
delete 14220 120
delete 24369 112
delete 24147 88
delete 2535 120
delete 25413 165
delete 7074 101
delete 25506 77
delete 19710 243
delete 12267 123
delete 13416 120
delete 153 78
delete 18540 111
delete 28398 155
delete 23430 77
delete 24141 110
delete 21408 89
delete 5316 111
delete 15312 77
delete 19479 77
delete 15648 78
delete 6687 121
delete 8424 153
delete 11268 280
delete 22326 132
delete 20115 133
delete 3273 166
delete 13410 144
delete 10473 133
delete 24255 111
delete 13875 221
delete 29385 166
delete 17511 112
delete 18006 119
delete 19437 111
delete 28944 88
delete 12246 142
delete 15552 77
delete 24486 112
delete 18555 87
delete 4170 266
delete 3615 132
delete 11478 112
delete 19026 131
delete 5466 110
delete 13101 122
delete 20259 100
delete 27522 77
delete 29664 120
delete 150 111
delete 17214 77
delete 28047 188
delete 29673 277
delete 2466 195
delete 5847 149
delete 22680 168
delete 16524 142
delete 1227 223
delete 24159 242
delete 12825 121
delete 28716 111
delete 20610 154
delete 26355 77
delete 8475 121
delete 11061 308
delete 408 123
delete 18747 119
delete 9408 112
delete 66 78
delete 20691 165
delete 6423 119
delete 23988 112
delete 16200 132
delete 3753 256
delete 23577 144
delete 23685 77
delete 20592 120
delete 20664 154
delete 1308 111
delete 16143 109
delete 7896 90
delete 25230 131
delete 29751 76
delete 8733 111
delete 13074 77
delete 29391 88
delete 9699 231
delete 18003 75
delete 25233 77
delete 117 78
delete 5457 77
delete 7323 112
delete 15066 78
delete 23781 236
delete 894 118
delete 19965 77
delete 18165 154
delete 26130 119
delete 19548 112
delete 10701 130
delete 14460 145
delete 29715 197
delete 23493 111
delete 24339 121
delete 16422 155
delete 2292 119
delete 22425 89
delete 25308 131
delete 9657 202
delete 9990 131
delete 4521 112
delete 29166 131
delete 9471 221
delete 7158 112
delete 25614 120
delete 2823 124
delete 27378 78
delete 21972 155
delete 10623 77
delete 17442 120
delete 11457 124
delete 3360 155
delete 11553 119
delete 21969 77
delete 3912 165
delete 16953 178
delete 27012 87
delete 2802 255
delete 27222 243
delete 8433 113
delete 22350 118
delete 22914 264
delete 26478 73
delete 10710 223
delete 237 76
delete 17889 155
delete 22056 77
delete 1992 114
delete 10047 118
delete 18528 124
delete 417 77
delete 1296 77
delete 21048 77
delete 654 77
delete 28965 255
delete 22059 118
delete 2715 114
delete 17661 120
delete 19878 113
delete 3120 118
delete 4122 113
delete 11943 119
delete 11805 142
delete 2385 201
delete 24360 122
delete 27201 91
delete 24105 77
delete 3240 117
delete 9378 114
delete 5124 77
delete 14124 196
delete 492 113
delete 1722 76
delete 579 77
delete 3537 129
delete 15078 114
delete 7329 130
delete 7701 156
delete 8997 198
delete 11952 166
delete 15951 115
delete 9915 118
delete 1824 77
delete 10272 126
delete 27162 77
delete 8883 124
delete 22179 119
delete 23898 129
delete 3909 190
delete 28401 97
delete 21264 169
delete 6552 119
delete 5601 114
delete 9078 117
delete 19995 126
delete 13770 116
delete 13638 281
delete 24015 164
delete 4452 202
delete 12816 77
delete 16752 119
delete 6663 112
delete 26532 119
delete 3642 224
delete 2277 192
delete 7629 81
delete 28737 124
delete 3189 166
delete 8868 118
delete 25437 126
delete 12357 117
delete 4536 77
delete 10539 155
delete 24240 88
delete 14289 114
delete 10605 77
delete 23826 228
delete 8865 137
delete 26946 177
delete 7227 118
delete 26319 154
delete 8913 114
delete 24942 118
delete 27303 78
delete 7698 125
delete 29901 77
delete 16884 117
delete 15222 125
delete 16725 117
delete 23811 166
delete 3450 77
delete 19869 115
delete 28311 78
delete 4563 87
delete 21018 77
delete 18048 106
delete 28662 77
delete 24810 226
delete 28386 155
delete 21273 117
delete 25773 78
delete 12726 115
delete 12024 117
delete 27786 78
delete 21054 117
delete 3165 115
delete 9183 115
delete 21141 95
delete 27534 126
delete 15228 117
delete 11856 115
delete 18999 117
delete 20010 78
delete 19554 114
delete 3444 118
delete 22809 116
delete 18726 116
delete 228 155
delete 10071 126
delete 831 122
delete 9864 222
delete 10704 412
delete 28017 82
delete 1194 166
delete 28845 114
delete 29220 77
delete 15087 78
delete 7884 118
delete 17877 89
delete 3675 115
delete 25857 117
delete 3324 126
delete 1008 143
delete 12708 89
delete 615 118
delete 14265 128
delete 12663 215
delete 1896 166
delete 7908 115
delete 10482 128
delete 27711 154
delete 28974 77
delete 22503 115
delete 4743 116
delete 14088 116
delete 14112 77
delete 9630 164
delete 6951 142
delete 17130 155
delete 25491 78
delete 28308 144
delete 8385 121
delete 21783 76
delete 20001 115
delete 18813 118
delete 12048 116
delete 21258 117
delete 20574 166
delete 26406 77
delete 7284 131
delete 11199 115
delete 21660 77
delete 23766 100
delete 24969 206
delete 18255 161
delete 8850 125
delete 13002 155
delete 12225 127
delete 13869 117
delete 23019 126
delete 14352 116
delete 18480 117
delete 28542 77
delete 26031 154
delete 12090 155
delete 9615 116
delete 15186 115
delete 15270 116
delete 5781 117
delete 23778 99
delete 19788 183
delete 18045 138
delete 15141 154
delete 2493 118
delete 15291 116
delete 8103 77
delete 9792 149
delete 21840 77
delete 25320 116
delete 7251 128
delete 20301 210
delete 4473 181
delete 6090 215
delete 8049 117
delete 7008 127
delete 19014 78
delete 13956 168
delete 16068 274
delete 24897 127
delete 249 76
delete 18081 117
delete 6681 145
delete 22335 114
delete 11367 116
delete 29499 115
delete 18972 117
delete 16545 239
delete 14748 177
delete 20778 116
delete 20832 115
delete 15579 116
delete 19608 117
delete 26490 116
delete 129 117
delete 28791 155
delete 6258 146
delete 8643 138
delete 14097 76
delete 633 78
delete 6177 116
delete 5895 117
delete 27792 149
delete 2499 271
delete 9954 177
delete 7143 115
delete 20919 88
delete 21288 116
delete 23151 78
delete 16917 116
delete 19695 77
delete 2550 143
delete 5889 323
delete 26370 132
delete 9069 205
delete 20481 231
delete 9600 204
delete 8391 334
delete 816 133
delete 19497 77
delete 17256 116
delete 672 77
delete 10323 116
delete 22947 116
delete 19419 154
delete 162 162
delete 25074 254
delete 22548 76
delete 12 77
delete 21066 115
delete 10434 118
delete 7092 115
delete 20238 366
delete 16320 262
delete 867 116
delete 5823 116
delete 7119 127
delete 8550 117
delete 16047 152
delete 7266 151
delete 10848 274
delete 855 148
delete 4602 118
delete 24516 113
delete 8274 119
delete 19686 77
delete 12417 114
delete 14733 154
delete 17586 77
delete 21570 77
delete 7647 174
delete 17568 149
delete 29925 129
delete 28404 88
delete 29775 119
delete 24042 114
delete 23160 130
delete 27765 102
delete 11511 240
delete 24972 77
delete 17478 114
delete 14574 119
delete 14610 113
delete 24327 77
delete 12609 118
delete 25158 77
delete 27813 115
delete 5379 118
delete 25440 113
delete 2175 165
delete 4608 141
delete 213 180
delete 17427 114
delete 10998 117
delete 22524 213
delete 29997 218
delete 18288 288
delete 17010 77
delete 7803 191
delete 14076 76
delete 12291 119
delete 22899 345
delete 22938 130
delete 23997 124
delete 5130 119
delete 12597 151
delete 16440 123
delete 22077 115
delete 16617 77
delete 19500 119
delete 13089 78
delete 15216 177
delete 29970 124
delete 22197 120
delete 25137 113
delete 25869 77
delete 24285 119
delete 1071 112
delete 7263 131
delete 2877 298
delete 21462 77
delete 19545 99
delete 6519 144
delete 17793 113
delete 7836 219
delete 29049 124
delete 3174 278
delete 11925 129
delete 6576 124
delete 20640 131
delete 15972 212
delete 19308 88
delete 29850 118
delete 14091 89
delete 8415 166
delete 18573 112
delete 17544 119
delete 3411 123
delete 20964 242
delete 21174 112
delete 1083 78
delete 26958 130
delete 10008 166
delete 14841 112
delete 20205 77
delete 16914 78
delete 25512 118
delete 666 88
delete 8925 280
delete 3876 142
delete 12237 198
delete 11187 155
delete 9270 278
delete 4560 178
delete 26664 210
delete 29274 153
delete 20493 123
delete 19506 119
delete 23757 125
delete 3039 118
delete 28347 135
delete 11748 186
delete 5346 77
delete 27930 76
delete 10677 213
delete 6525 151
delete 8754 167
delete 2364 109
delete 12783 112
delete 9366 120
delete 13452 113
delete 21447 120
delete 16323 282
delete 9687 172
delete 5388 111
delete 18204 78
delete 26007 88
delete 29730 120
delete 906 76
delete 5862 111
delete 24483 78
delete 28992 120
delete 23676 77
delete 7413 178
delete 18708 136
delete 12234 118
delete 435 120
delete 10416 77
delete 4347 88
delete 7347 188
delete 1536 173
delete 22257 181
delete 1671 238
delete 7044 107
delete 22149 131
delete 4596 112
delete 9966 119
delete 5106 212
delete 13563 177
delete 3465 142
delete 27210 222
delete 22284 123
delete 6975 119
delete 21963 77
delete 13329 123
delete 24402 132
delete 18543 244
delete 17745 120
delete 22566 334
delete 12936 120
delete 18675 178
delete 12345 220
delete 5145 257
delete 14475 306
delete 1596 155
delete 20532 121
delete 15129 246
delete 6912 164
delete 12183 255
delete 23304 187
delete 22023 178
delete 27015 166
delete 25776 122
delete 10293 254
delete 19515 143
delete 13488 166
delete 8907 189
delete 5142 198
delete 18198 101
delete 24909 221
delete 13545 120
delete 8370 146
delete 24477 132
delete 7599 112
delete 18594 76
delete 7485 154
delete 18642 367
delete 9054 98
delete 9273 133
delete 22740 109
delete 25563 76
delete 16767 112
delete 18342 77
delete 17211 249
delete 26223 271
delete 11136 176
delete 9606 121
delete 3321 133
delete 27444 121
delete 20790 177
delete 16692 77
delete 1095 78
delete 29916 132
delete 16431 112
delete 28854 88
delete 1137 132
delete 18777 140
delete 24822 326
delete 20688 111
delete 16503 110
delete 22143 255
delete 1644 232
delete 4833 244
delete 22860 321
delete 9648 233
delete 11520 98
delete 1869 100
delete 10953 165
delete 21279 112
delete 1281 110
delete 27681 65
delete 10431 99
delete 3846 99
delete 300 154
delete 24702 101
delete 28170 291
delete 17799 94
delete 16872 88
delete 741 77
delete 8946 122
delete 28593 143
delete 20436 155
delete 23895 154
delete 1260 145
delete 21009 66
delete 13413 121
delete 17094 89
delete 3219 110
delete 363 99
delete 18075 109
delete 3285 177
delete 9498 133
delete 7491 144
delete 19503 154
delete 17508 100
delete 24048 66
delete 11475 77
delete 27984 100
delete 825 99
delete 3045 100
delete 6471 178
delete 13248 75
delete 25836 99
delete 12987 111
delete 21981 109
delete 29217 65
delete 26487 66
delete 3603 100
delete 20514 67
delete 9315 155
delete 23397 232
delete 27069 77
delete 29883 67
delete 22785 121
delete 1881 99
delete 6318 155
delete 4077 110
delete 26601 78
delete 14757 370
delete 1290 128
delete 8721 110
delete 7278 111
delete 9720 144
delete 14703 255
delete 29496 144
delete 17316 177
delete 21696 124
delete 10917 109
delete 23457 110
delete 22242 66
delete 28629 111
delete 11097 99
delete 17133 65
delete 2178 154
delete 25749 99
delete 13131 99
delete 1713 99
delete 15936 66
delete 3312 111
delete 10626 121
delete 24510 66
delete 7011 134
delete 18282 177
delete 9927 233
delete 14019 154
delete 24324 236
delete 29745 118
delete 11331 110
delete 8220 177
delete 9417 190
delete 22743 153
delete 7146 122
delete 27108 110
delete 26643 266
delete 29172 122
delete 12870 109
delete 24183 111
delete 2307 131
delete 23040 144
delete 27720 120
delete 13980 112
delete 17811 77
delete 5871 343
delete 4125 122
delete 14106 110
delete 6753 110
delete 1755 99
delete 5670 99
delete 12165 176
delete 26232 278
delete 25701 99
delete 19092 98
delete 2346 78
delete 25113 166
delete 1533 100
delete 2706 154
delete 1887 166
delete 11091 231
delete 13755 222
delete 24996 223
delete 28281 246
delete 21624 129
delete 11661 76
delete 14325 111
delete 13539 277
delete 7395 77
delete 10248 193
delete 14187 207
delete 396 132
delete 26973 110
delete 19467 87
delete 24651 235
delete 18051 78
delete 1140 220
delete 5445 145
delete 10101 249
delete 16311 227
delete 10239 299
delete 5301 221
delete 14850 199
delete 6432 120
delete 24891 77
delete 21129 110
delete 16539 121
delete 9564 233
delete 10200 221
delete 16794 77
delete 26952 112
delete 1500 177
delete 4683 111
delete 8820 131
delete 2766 278
delete 28104 177
delete 25485 77
delete 20862 112
delete 21813 131
delete 9756 78
delete 27297 111
delete 10707 121
delete 10668 499
delete 13836 122
delete 20400 77
delete 27381 88
delete 14694 78
delete 23922 198
delete 21816 111
delete 11139 345
delete 19665 132
delete 12129 111
delete 19791 166
delete 2205 166
delete 12795 154
delete 9537 465
delete 2208 122
delete 14067 114
delete 19722 227
delete 25641 195
delete 19164 618
delete 21063 197
delete 13797 143
delete 13341 189
delete 5250 245
delete 25752 232
delete 12459 130
delete 1617 135
delete 26064 165
delete 5235 124
delete 3168 119
delete 22470 123
delete 13086 209
delete 7260 165
delete 17067 123
delete 18906 209
delete 25365 88
delete 3768 123
delete 11961 77
delete 16536 87
delete 26433 77
delete 10011 118
delete 13599 156
delete 26376 259
delete 25539 130
delete 26190 77
delete 3246 121
delete 24843 123
delete 15585 131
delete 12687 166
delete 10164 145
delete 11706 110
delete 7821 76
delete 16038 377
delete 27759 88
delete 5295 144
delete 5994 209
delete 20184 123
delete 2871 131
delete 6636 146
delete 17652 166
delete 20199 119
delete 15567 77
delete 5595 122
delete 28218 281
delete 13347 230
delete 12486 242
delete 25572 180
delete 21219 182
delete 1995 121
delete 20697 262
delete 11271 162
delete 16398 245
delete 27933 101
delete 21921 164
delete 25911 245
delete 6954 222
delete 3987 220
delete 8379 192
delete 2763 176
delete 12729 242
delete 19668 183
delete 17703 149
delete 10326 300
delete 4365 121
delete 3306 188
delete 15408 121
delete 21588 154
delete 6396 78
delete 27753 76
delete 8040 111
delete 23484 120
delete 21072 99
delete 23301 210
delete 12915 301
delete 1521 77
delete 5472 119
delete 7134 111
delete 24417 120
delete 9081 111
delete 23067 165
delete 16110 77
delete 18552 152
delete 13587 244
delete 3216 221
delete 495 86
delete 8064 178
delete 9999 113
delete 3519 197
delete 10641 107
delete 1497 260
delete 4440 120
delete 11517 159
delete 11424 143
delete 28062 122
delete 13524 225
delete 4794 279
delete 21765 227
delete 16332 143
delete 18489 78
delete 4254 119
delete 25155 78
delete 12750 1053
delete 6798 799
delete 3009 188
delete 9924 125
delete 16269 119
delete 6822 125
delete 25872 78
delete 8256 119
delete 24501 114
delete 15813 119
delete 28866 183
delete 13449 142
delete 25458 99
delete 29262 78
delete 1659 118
delete 16146 251
delete 20643 175
delete 2031 101
delete 7581 240
delete 26583 77
delete 20745 119
delete 28512 140
delete 6207 182
delete 9360 148
delete 7587 98
delete 10497 78
delete 12111 110
delete 10005 199
delete 14340 118
delete 2610 147
delete 25236 77
delete 7038 118
delete 13776 113
delete 6255 117
delete 1704 169
delete 423 155
delete 5403 119
delete 28689 77
delete 12438 125
delete 10179 118
delete 9867 78
delete 29253 78
delete 26682 88
delete 12672 157
delete 21483 155
delete 3354 119
delete 12942 125
delete 948 123
delete 20406 120
delete 13575 117
delete 29961 333
delete 22755 191
delete 27654 144
delete 8742 140
delete 27255 109
delete 13260 366
delete 24591 221
delete 29691 132
delete 28995 77
delete 6330 136
delete 25269 99
delete 24576 162
delete 27039 178
delete 15762 124
delete 1077 132
delete 14271 117
delete 111 137
delete 4089 162
delete 15174 194
delete 7839 220
delete 3150 213
delete 9939 126
delete 6501 126
delete 6405 129
delete 21438 102
delete 6447 199
delete 6153 156
delete 16947 329
delete 27918 255
delete 22920 124
delete 29151 133
delete 5745 117
delete 4221 136
delete 20931 262
delete 16002 135
delete 6081 117
delete 11991 183
delete 5493 183
delete 16866 125
delete 18504 128
delete 14838 110
delete 12009 265
delete 21300 159
delete 28143 172
delete 14778 78
delete 7107 114
delete 12585 176
delete 18270 341
delete 16737 225
delete 16305 152
delete 19137 148
delete 12495 155
delete 13380 250
delete 4620 237
delete 24648 266
delete 26775 177
delete 4716 217
delete 16356 144
delete 3366 314
delete 2037 385
delete 28254 266
delete 10491 332
delete 13551 144
delete 18285 126
delete 11298 155
delete 23682 77
delete 5577 278
delete 18138 454
delete 10803 389
delete 9321 231
delete 19011 121
delete 7893 118
delete 13446 321
delete 20382 136
delete 6087 118
delete 13137 126
delete 21315 99
delete 25935 95
delete 29736 115
delete 29646 77
delete 16944 118
delete 20313 88
delete 6537 114
delete 9171 154
delete 19620 78
delete 29346 240
delete 26151 126
delete 7998 117
delete 12303 77
delete 26070 115
delete 26727 89
delete 18960 89
delete 11430 155
delete 25239 254
delete 13068 232
delete 17805 221
delete 19536 134
delete 10065 205
delete 24117 145
delete 12114 136
delete 15009 118
delete 7770 144
delete 2409 181
delete 25077 87
delete 17007 89
delete 20970 294
delete 14244 114
delete 6060 194
delete 18369 77
delete 23157 232
delete 21768 131
delete 29784 113
delete 28455 170
delete 4377 139
delete 25209 98
delete 8619 133
delete 20613 115
delete 12462 116
delete 29874 89
delete 9714 76
delete 20913 114
delete 16092 210
delete 6591 77
delete 20979 78
delete 18126 210
delete 28638 99
delete 4071 150
delete 9885 148
delete 28728 94
delete 14886 285
delete 17175 169
delete 8973 237
delete 1752 78
delete 18624 166
delete 9144 260
delete 29331 166
delete 28680 100
delete 16371 411
delete 2568 381
delete 10074 307
delete 4095 248
delete 13032 138
delete 26004 145
delete 13173 255
delete 26286 234
delete 13743 288
delete 23886 490
delete 18936 389
delete 23460 312
delete 11121 116
delete 26853 78
delete 18657 115
delete 25803 205
delete 26742 200
delete 14538 194
delete 20676 132
delete 18144 76
delete 22551 233
delete 2397 131
delete 15729 151
delete 28449 165
delete 25095 211
delete 23523 116
delete 19152 117
delete 14784 115
delete 18684 101
delete 19455 331
delete 5211 215
delete 24693 100
delete 26277 116
delete 24261 137
delete 16938 201
delete 17730 231
delete 11388 233
delete 3687 116
delete 2304 117
delete 28557 87
delete 5661 360
delete 17031 166
delete 1335 233
delete 27822 77
delete 351 76
delete 6582 127
delete 29355 155
delete 28962 93
delete 14727 189
delete 4107 221
delete 17901 261
delete 432 133
delete 24630 115
delete 25812 116
delete 4206 117
delete 28209 149
delete 11994 110
delete 3027 211
delete 29037 166
delete 18966 77
delete 5343 116
delete 1233 238
delete 21225 89
delete 8589 116
delete 19143 115
delete 3765 180
delete 11727 232
delete 29976 82
delete 17055 89
delete 25434 100
delete 29706 93
delete 3948 116
delete 20985 77
delete 20175 127
delete 14328 155
delete 10980 116
delete 11151 88
delete 3258 114
delete 28356 116
delete 2688 115
delete 24234 117
delete 23070 115
delete 20391 119
delete 18834 113
delete 13932 229
delete 19185 235
delete 11337 151
delete 81 89
delete 29505 115
delete 22497 77
delete 19428 229
delete 11829 77
delete 11265 77
delete 15489 115
delete 16926 127
delete 6267 88
delete 15330 114
delete 17868 139
delete 8016 89
delete 2073 77
delete 28137 115
delete 26904 78
delete 8478 160
delete 21798 77
delete 24363 78
delete 16425 116
delete 11649 117
delete 22884 115
delete 12948 129
delete 24471 193
delete 24879 160
delete 25509 77
delete 9036 125
delete 9444 117
delete 22935 115
delete 1608 140
delete 22191 77
delete 5676 115
delete 8703 156
delete 25248 76
delete 13923 78
delete 15723 116
delete 13671 116
delete 20934 134
delete 11403 110
delete 27219 76
delete 28359 127
delete 24186 77
delete 8916 276
delete 25026 77
delete 4002 78
delete 17646 116
delete 16518 128
delete 17226 116
delete 25080 78
delete 17304 77
delete 12873 88
delete 8841 165
delete 24861 272
delete 6285 215
delete 12153 199
delete 14109 78
delete 13239 117
delete 12366 261
delete 1632 98
delete 1641 77
delete 477 78
delete 24267 77
delete 8892 88
delete 14805 116
delete 27546 116
delete 26034 127
delete 5055 288
delete 18141 199
delete 11550 88
delete 21228 92
delete 8808 118
delete 1128 115
delete 5928 118
delete 24825 88
delete 4758 81
delete 7152 151
delete 12171 115
delete 10095 118
delete 29367 115
delete 18852 117
delete 29064 172
delete 26502 109
delete 15204 128
delete 4788 77
delete 10131 166
delete 15732 77
delete 8286 115
delete 28527 77
delete 28989 78
delete 18588 278
delete 11766 199
delete 20016 78
delete 27006 118
delete 21021 114
delete 26820 77
delete 2010 129
delete 16452 115
delete 6789 77
delete 12513 97
delete 2637 153
delete 660 114
delete 21912 144
delete 20784 122
delete 20052 103
delete 19404 112
delete 16677 117
delete 630 89
delete 9843 117
delete 7578 112
delete 16557 118
delete 13929 154
delete 5292 77
delete 23733 76
delete 27687 88
delete 18618 116
delete 873 78
delete 27480 161
delete 12624 124
delete 21429 186
delete 13467 77
delete 25422 114
delete 2517 118
delete 3558 125
delete 6711 119
delete 9849 113
delete 27090 78
delete 10596 140
delete 29808 110
delete 23241 133
delete 28332 154
delete 26586 115
delete 8964 78
delete 10593 132
delete 7686 130
delete 5199 192
delete 10773 172
delete 4797 166
delete 13221 115
delete 9249 129
delete 17421 116
delete 17190 117
delete 7869 116
delete 17715 117
delete 14130 138
delete 20769 143
delete 12192 272
delete 24600 111
delete 204 125
delete 21069 77
delete 2286 119
delete 2322 113
delete 7992 197
delete 23244 77
delete 25218 188
delete 10818 113
delete 17640 87
delete 2793 119
delete 18933 77
delete 10794 114
delete 2007 118
delete 7986 77
delete 3021 113
delete 28830 155
delete 18984 118
delete 18042 77
delete 471 104
delete 12675 131
delete 4944 129
delete 16716 114
delete 26496 132
delete 20835 109
delete 13839 120
delete 29403 78
delete 28971 88
delete 12801 112
delete 3930 132
delete 5511 156
delete 14307 300
delete 849 277
delete 12765 120
delete 18996 113
delete 9198 77
delete 8583 119
delete 24813 77
delete 29319 78
delete 993 75
delete 9645 291
delete 8358 188
delete 25929 78
delete 16086 130
delete 26787 78
delete 7335 123
delete 22008 131
delete 15771 76
delete 14940 273
delete 26079 148
delete 9783 120
delete 20874 89
delete 24519 77
delete 1011 112
delete 28674 76
delete 22533 121
delete 3714 199
delete 2853 298
delete 18645 78
delete 13203 190
delete 1467 164
delete 11685 77
delete 13035 89
delete 21060 113
delete 6252 78
delete 5613 187
delete 20106 267
delete 22791 120
delete 23340 111
delete 23667 178
delete 16857 99
delete 4956 78
delete 22764 77
delete 29247 77
delete 13848 89
delete 8853 165
delete 2658 89
delete 24444 212
delete 4875 121
delete 24558 78
delete 7122 123
delete 13455 78
delete 11202 219
delete 1371 211
delete 4044 78
delete 1542 217
delete 24666 82
delete 5364 120
delete 2652 111
delete 18849 77
delete 23934 78
delete 15831 132
delete 15540 189
delete 22353 77
delete 7245 121
delete 6813 78
delete 21918 123
delete 21477 77
delete 14910 77
delete 21165 78
delete 3735 120
delete 6741 113
delete 16122 77
delete 5448 188
delete 27351 88
delete 16482 89
delete 24684 121
delete 8313 119
delete 10317 122
delete 8802 77
delete 29733 178
delete 9063 78
delete 27957 99
delete 19875 111
delete 26088 132
delete 29358 77
delete 26655 77
delete 28572 132
delete 29073 155
delete 26481 78
delete 8931 121
delete 28158 99
delete 6999 177
delete 10572 112
delete 25257 120
delete 2058 111
delete 16800 132
delete 28344 77
delete 7179 78
delete 1479 111
delete 8496 99
delete 27258 101
delete 9975 67
delete 20805 65
delete 4665 121
delete 10455 155
delete 5937 98
delete 18444 66
delete 15747 101
delete 6639 120
delete 6276 265
delete 14469 110
delete 18021 121
delete 19521 110
delete 6264 133
delete 7512 122
delete 12510 78
delete 24081 77
delete 19749 77
delete 22119 222
delete 9192 98
delete 27828 100
delete 5832 134
delete 15840 98
delete 27612 201
delete 29946 186
delete 26238 133
delete 5982 242
delete 12309 109
delete 876 111
delete 22215 78
delete 2016 120
delete 7410 110
delete 12435 110
delete 21639 133
delete 22299 77
delete 15171 88
delete 27684 132
delete 5412 122
delete 17241 87
delete 10689 145
delete 12564 131
delete 18837 120
delete 17589 112
delete 9936 120
delete 13314 177
delete 6558 77
delete 14136 100
delete 8079 132
delete 45 134
delete 15444 152
delete 14514 121
delete 20766 121
delete 27399 77
delete 25416 100
delete 27627 67
delete 15282 121
delete 8640 166
delete 27423 78
delete 9033 110
delete 26739 78
delete 6651 110
delete 25338 88
delete 4974 99
delete 2157 156
delete 16575 199
delete 15798 252
delete 11481 103
delete 19809 88
delete 25128 66
delete 17058 66
delete 29871 67
delete 26826 65
delete 22347 77
delete 8709 210
delete 10149 143
delete 12087 121
delete 26580 210
delete 28812 100
delete 21276 77
delete 5916 100
delete 2283 110
delete 28611 200
delete 11763 188
delete 26397 99
delete 15777 210
delete 29106 133
delete 19833 78
delete 4305 66
delete 29361 66
delete 16488 88
delete 12852 154
delete 25344 156
delete 18213 165
delete 28026 77
delete 29856 111
delete 7536 221
delete 19206 136
delete 22071 195
